Packet,Timestamp_sec,Timestamp_nsec,AnomalyType,Force,Position,Temperature
1199,1748508090,537085000,TempSpike,8.334,4.021,34.681
1199,1748508090,537085000,PositionalError,8.334,4.021,34.681
1200,1748508090,542048000,PositionalError,8.626,4.758,25.363
1201,1748508090,546733000,ForceSpike,18.670,5.992,24.922
1201,1748508090,546733000,PositionalError,18.670,5.992,24.922
1202,1748508090,551692000,PositionalError,8.264,4.211,24.724
1203,1748508090,556222000,PositionalError,11.991,4.490,24.826
1205,1748508090,566843000,PositionalError,8.012,5.151,25.464
1206,1748508090,571618000,PositionalError,10.252,5.954,24.843
1208,1748508090,581361000,PositionalError,8.207,5.617,24.697
1209,1748508090,587196000,PositionalError,8.549,5.821,24.867
1210,1748508090,591911000,PositionalError,11.533,4.316,24.697
1211,1748508090,596641000,PositionalError,8.708,5.640,24.653
1212,1748508090,601368000,PositionalError,11.363,5.590,25.018
1213,1748508090,607196000,PositionalError,9.438,5.459,25.431
1214,1748508090,611838000,ForceSpike,20.981,4.171,24.512
1214,1748508090,611838000,PositionalError,20.981,4.171,24.512
1215,1748508090,616827000,PositionalError,8.424,4.986,24.690
1216,1748508090,621605000,PositionalError,8.082,5.267,25.315
1217,1748508090,626410000,PositionalError,11.978,4.753,25.187
1218,1748508090,632094000,TempSpike,8.984,4.763,32.246
1218,1748508090,632094000,PositionalError,8.984,4.763,32.246
1219,1748508090,636284000,PositionalError,11.393,4.636,25.098
1220,1748508090,642136000,ForceSpike,16.809,4.031,25.284
1220,1748508090,642136000,PositionalError,16.809,4.031,25.284
1221,1748508090,646954000,PositionalError,11.026,5.652,25.432
1222,1748508090,651721000,PositionalError,9.600,4.164,25.104
1223,1748508090,656507000,PositionalError,8.926,5.220,25.055
1224,1748508090,661251000,PositionalError,9.002,5.042,24.781
1225,1748508090,667101000,PositionalError,9.163,5.927,25.288
1226,1748508090,671869000,PositionalError,9.856,4.851,25.058
1227,1748508090,676638000,PositionalError,11.638,4.096,24.787
1228,1748508090,681704000,PositionalError,8.367,5.882,25.084
1229,1748508090,686514000,PositionalError,8.999,5.791,25.353
1230,1748508090,691215000,PositionalError,10.886,5.608,25.443
1231,1748508090,697082000,PositionalError,8.783,5.239,25.304
1232,1748508090,701785000,ForceSpike,16.564,5.046,25.252
1232,1748508090,701785000,PositionalError,16.564,5.046,25.252
1233,1748508090,706895000,PositionalError,11.171,4.998,24.799
1234,1748508090,711614000,PositionalError,8.564,4.389,24.627
1235,1748508090,715936000,PositionalError,8.706,4.717,24.549
1236,1748508090,721790000,PositionalError,10.169,4.652,24.709
1237,1748508090,726521000,PositionalError,9.524,4.480,25.404
1238,1748508090,732367000,PositionalError,11.157,4.183,24.599
1239,1748508090,736773000,PositionalError,8.807,4.945,24.612
1240,1748508090,741656000,PositionalError,9.302,4.118,24.644
1241,1748508090,746440000,PositionalError,9.964,4.831,25.311
1242,1748508090,752289000,ForceSpike,19.860,4.733,24.744
1242,1748508090,752289000,PositionalError,19.860,4.733,24.744
1243,1748508090,756062000,ForceSpike,16.817,4.145,25.151
1243,1748508090,756062000,PositionalError,16.817,4.145,25.151
1244,1748508090,762093000,PositionalError,9.000,5.398,24.820
1245,1748508090,766811000,PositionalError,9.341,4.525,25.417
1246,1748508090,771501000,ForceSpike,16.489,4.093,25.004
1246,1748508090,771501000,PositionalError,16.489,4.093,25.004
1247,1748508090,776711000,TempSpike,8.785,4.843,33.520
1247,1748508090,776711000,PositionalError,8.785,4.843,33.520
1248,1748508090,781426000,PositionalError,9.079,4.690,24.914
1250,1748508090,791903000,PositionalError,8.093,5.350,24.695
1251,1748508090,796653000,PositionalError,11.322,4.063,25.239
1252,1748508090,801367000,PositionalError,11.938,4.276,24.919
1253,1748508090,807156000,PositionalError,11.177,5.615,25.159
1254,1748508090,811860000,PositionalError,8.326,5.704,24.666
1255,1748508090,816580000,PositionalError,9.211,5.745,24.825
1256,1748508090,821281000,PositionalError,11.562,5.821,24.580
1257,1748508090,827108000,PositionalError,10.636,4.693,24.806
1258,1748508090,832019000,PositionalError,9.908,5.963,24.681
1259,1748508090,836746000,PositionalError,11.195,5.661,25.091
1260,1748508090,841468000,ForceSpike,17.732,4.517,25.224
1260,1748508090,841468000,PositionalError,17.732,4.517,25.224
1261,1748508090,846401000,PositionalError,10.234,5.637,24.849
1262,1748508090,852288000,TempSpike,11.475,5.964,35.983
1262,1748508090,852288000,PositionalError,11.475,5.964,35.983
1263,1748508090,856152000,PositionalError,8.605,5.340,25.040
1264,1748508090,861998000,PositionalError,11.969,5.594,25.076
1265,1748508090,866768000,PositionalError,8.710,5.927,25.165
1266,1748508090,871551000,PositionalError,10.121,5.259,24.600
1267,1748508090,876317000,TempSpike,8.204,5.967,32.218
1267,1748508090,876317000,PositionalError,8.204,5.967,32.218
1268,1748508090,881397000,PositionalError,8.676,4.557,25.287
1269,1748508090,887384000,PositionalError,9.464,4.958,25.322
1270,1748508090,892133000,PositionalError,11.693,5.289,25.105
1271,1748508090,896493000,PositionalError,11.522,4.182,25.004
1272,1748508090,901293000,PositionalError,11.408,4.106,25.024
1273,1748508090,907138000,PositionalError,10.914,4.143,25.172
1274,1748508090,911850000,PositionalError,9.292,4.272,25.301
1275,1748508090,916631000,PositionalError,8.860,5.107,25.491
1276,1748508090,921464000,PositionalError,8.663,5.848,25.376
1277,1748508090,927350000,PositionalError,9.055,5.431,25.498
1278,1748508090,932093000,PositionalError,9.289,4.404,25.465
1279,1748508090,937133000,PositionalError,11.394,4.849,25.018
1280,1748508090,941931000,TempSpike,8.180,5.292,31.170
1280,1748508090,941931000,PositionalError,8.180,5.292,31.170
1281,1748508090,945781000,PositionalError,8.406,5.438,24.594
1282,1748508090,951700000,PositionalError,9.365,4.075,25.470
1283,1748508090,956497000,PositionalError,8.189,5.003,25.057
1284,1748508090,961278000,TempSpike,10.167,4.531,33.559
1284,1748508090,961278000,PositionalError,10.167,4.531,33.559
1285,1748508090,967293000,TempSpike,10.138,4.369,34.611
1285,1748508090,967293000,PositionalError,10.138,4.369,34.611
1286,1748508090,972225000,PositionalError,11.725,5.501,25.303
1287,1748508090,976953000,TempSpike,10.625,5.681,33.494
1287,1748508090,976953000,PositionalError,10.625,5.681,33.494
1288,1748508090,981891000,PositionalError,11.049,5.880,24.833
1289,1748508090,986738000,PositionalError,8.261,5.191,25.468
1290,1748508090,991831000,TempSpike,9.621,5.190,31.928
1290,1748508090,991831000,PositionalError,9.621,5.190,31.928
1292,1748508091,1324000,PositionalError,10.766,5.859,25.294
1293,1748508091,7327000,PositionalError,10.449,5.467,25.210
1294,1748508091,13467000,PositionalError,8.191,4.673,24.556
1295,1748508091,15816000,TempSpike,11.462,4.834,34.627
1295,1748508091,15816000,PositionalError,11.462,4.834,34.627
1296,1748508091,31204000,PositionalError,11.766,4.915,24.941
1297,1748508091,31217000,PositionalError,9.674,5.725,25.081
1298,1748508091,31270000,PositionalError,10.830,5.057,25.477
1299,1748508091,39775000,PositionalError,9.846,4.947,24.646
1300,1748508091,44271000,PositionalError,9.713,4.898,24.726
1301,1748508091,46789000,PositionalError,10.951,4.361,25.349
1302,1748508091,51518000,PositionalError,11.698,5.426,25.364
1303,1748508091,56922000,PositionalError,9.356,5.608,24.797
1304,1748508091,61925000,TempSpike,11.904,5.516,33.513
1304,1748508091,61925000,PositionalError,11.904,5.516,33.513
1305,1748508091,66787000,PositionalError,10.007,5.461,24.840
1306,1748508091,71491000,PositionalError,10.192,4.406,24.663
1307,1748508091,76164000,TempSpike,8.668,5.086,33.603
1307,1748508091,76164000,PositionalError,8.668,5.086,33.603
1308,1748508091,82165000,TempSpike,10.128,4.837,35.720
1308,1748508091,82165000,PositionalError,10.128,4.837,35.720
1309,1748508091,87274000,PositionalError,10.412,4.528,25.168
1310,1748508091,91982000,PositionalError,8.690,4.102,24.838
1311,1748508091,96688000,PositionalError,11.960,5.467,24.568
1312,1748508091,101457000,PositionalError,10.899,4.298,24.951
1313,1748508091,107298000,PositionalError,9.985,4.086,24.724
1314,1748508091,111989000,PositionalError,9.639,5.765,24.609
1315,1748508091,116715000,PositionalError,8.249,4.208,24.570
1316,1748508091,121438000,PositionalError,10.867,4.565,25.099
1317,1748508091,127188000,PositionalError,10.236,5.512,25.227
1318,1748508091,131876000,TempSpike,11.448,5.084,31.321
1318,1748508091,131876000,PositionalError,11.448,5.084,31.321
1319,1748508091,136644000,PositionalError,11.670,5.575,24.910
1320,1748508091,141339000,PositionalError,9.617,5.177,25.101
1321,1748508091,147175000,PositionalError,10.248,4.938,25.122
1322,1748508091,151863000,PositionalError,9.214,4.256,24.951
1323,1748508091,156506000,PositionalError,11.171,4.965,25.294
1324,1748508091,162338000,PositionalError,11.344,5.981,25.181
1325,1748508091,166971000,PositionalError,9.327,5.200,25.331
1326,1748508091,171661000,PositionalError,9.100,4.922,25.266
1327,1748508091,176395000,PositionalError,11.192,4.242,25.192
1328,1748508091,182182000,PositionalError,10.606,5.258,25.387
1329,1748508091,186402000,PositionalError,11.611,5.133,25.092
1330,1748508091,192215000,PositionalError,10.003,5.598,25.012
1331,1748508091,196949000,PositionalError,9.749,4.968,25.298
1333,1748508091,206328000,PositionalError,9.236,4.440,25.205
1334,1748508091,212147000,PositionalError,9.237,5.509,25.178
1335,1748508091,216841000,PositionalError,8.649,5.947,25.330
1337,1748508091,227316000,PositionalError,10.396,4.650,25.348
1339,1748508091,236656000,PositionalError,10.440,4.349,25.316
1340,1748508091,241486000,PositionalError,8.980,5.983,24.590
1341,1748508091,247334000,PositionalError,8.861,5.395,24.971
1342,1748508091,252051000,PositionalError,10.015,5.042,24.752
1343,1748508091,256304000,PositionalError,8.460,5.398,25.365
1344,1748508091,262141000,PositionalError,9.909,4.038,24.969
1345,1748508091,266889000,TempSpike,10.535,4.122,31.743
1345,1748508091,266889000,PositionalError,10.535,4.122,31.743
1346,1748508091,271507000,PositionalError,8.843,4.639,25.380
1347,1748508091,276324000,PositionalError,8.906,5.100,24.855
1348,1748508091,282188000,PositionalError,9.368,5.239,25.488
1349,1748508091,286943000,PositionalError,10.335,5.336,24.611
1350,1748508091,291706000,PositionalError,9.307,4.032,25.100
1351,1748508091,296527000,PositionalError,8.126,4.808,24.744
1352,1748508091,302367000,PositionalError,9.048,5.126,24.741
1353,1748508091,307037000,PositionalError,10.905,5.049,24.876
1354,1748508091,311731000,PositionalError,9.884,4.626,24.507
1355,1748508091,316384000,TempSpike,8.168,4.822,31.417
1355,1748508091,316384000,PositionalError,8.168,4.822,31.417
1356,1748508091,322307000,PositionalError,9.310,5.885,25.243
1357,1748508091,327023000,ForceSpike,20.653,4.610,25.351
1357,1748508091,327023000,PositionalError,20.653,4.610,25.351
1358,1748508091,330992000,PositionalError,9.669,4.025,24.778
1359,1748508091,336324000,TempSpike,11.239,4.526,31.500
1359,1748508091,336324000,PositionalError,11.239,4.526,31.500
1360,1748508091,342166000,PositionalError,9.526,5.263,25.466
1361,1748508091,346889000,PositionalError,8.495,5.187,24.597
1362,1748508091,351611000,PositionalError,9.696,5.157,24.763
1363,1748508091,356259000,PositionalError,9.893,4.934,24.817
1364,1748508091,362114000,PositionalError,11.193,4.384,24.546
1365,1748508091,366855000,PositionalError,9.860,5.159,25.395
1366,1748508091,371590000,PositionalError,9.684,4.688,24.788
1367,1748508091,376322000,PositionalError,8.800,4.369,24.902
1368,1748508091,382232000,PositionalError,8.630,4.407,24.586
1369,1748508091,386971000,PositionalError,8.610,5.017,24.581
1370,1748508091,391760000,PositionalError,11.159,4.252,24.533
1371,1748508091,396750000,PositionalError,8.651,5.131,25.442
1372,1748508091,401597000,PositionalError,8.329,4.147,25.467
1373,1748508091,406323000,PositionalError,10.595,4.641,24.999
1374,1748508091,412215000,TempSpike,11.417,4.227,35.463
1374,1748508091,412215000,PositionalError,11.417,4.227,35.463
1375,1748508091,417121000,PositionalError,10.277,4.935,24.709
1376,1748508091,421863000,PositionalError,10.802,5.655,24.611
1377,1748508091,426605000,ForceSpike,19.910,4.594,25.186
1377,1748508091,426605000,PositionalError,19.910,4.594,25.186
1379,1748508091,437081000,PositionalError,8.054,5.762,24.865
1380,1748508091,441826000,ForceSpike,18.798,5.549,24.506
1380,1748508091,441826000,PositionalError,18.798,5.549,24.506
1381,1748508091,446777000,PositionalError,8.528,4.976,24.548
1383,1748508091,456439000,PositionalError,9.817,5.991,25.421
1385,1748508091,466886000,PositionalError,10.467,4.349,24.523
1386,1748508091,471666000,PositionalError,9.126,4.678,24.660
1387,1748508091,476396000,PositionalError,11.285,5.259,25.375
1388,1748508091,482267000,PositionalError,9.128,4.672,25.423
1389,1748508091,486793000,PositionalError,9.506,4.319,24.865
1391,1748508091,496325000,PositionalError,9.392,4.799,25.115
1392,1748508091,502367000,PositionalError,11.616,5.670,25.003
1393,1748508091,507150000,PositionalError,10.437,5.316,25.397
1394,1748508091,511886000,PositionalError,8.132,5.136,24.685
1396,1748508091,521280000,PositionalError,11.263,4.785,25.414
1397,1748508091,527123000,PositionalError,10.821,5.617,25.234
1398,1748508091,531808000,PositionalError,9.189,5.880,24.521
1399,1748508091,536514000,PositionalError,9.979,4.115,25.134
1401,1748508091,547028000,PositionalError,9.890,5.263,24.799
1402,1748508091,551784000,PositionalError,8.046,5.402,24.611
1403,1748508091,556522000,PositionalError,10.138,4.413,24.904
1404,1748508091,561387000,PositionalError,11.604,4.712,24.935
1405,1748508091,567308000,PositionalError,11.889,5.228,24.910
1406,1748508091,572065000,PositionalError,10.224,4.836,24.731
1407,1748508091,576867000,ForceSpike,19.937,5.349,24.687
1407,1748508091,576867000,PositionalError,19.937,5.349,24.687
1408,1748508091,581938000,PositionalError,11.536,4.175,25.093
1409,1748508091,586741000,PositionalError,9.738,4.658,25.407
1410,1748508091,591571000,PositionalError,9.377,4.530,25.164
1412,1748508091,602257000,PositionalError,11.291,4.883,24.522
1413,1748508091,606198000,PositionalError,9.014,5.118,25.160
1414,1748508091,611794000,PositionalError,10.126,4.798,25.288
1415,1748508091,616616000,PositionalError,9.027,4.775,24.551
1416,1748508091,621313000,PositionalError,9.879,5.867,25.156
1417,1748508091,627170000,PositionalError,10.443,4.531,25.312
1418,1748508091,631927000,TempSpike,11.775,5.106,31.375
1418,1748508091,631927000,PositionalError,11.775,5.106,31.375
1419,1748508091,636891000,TempSpike,10.068,5.395,35.680
1419,1748508091,636891000,PositionalError,10.068,5.395,35.680
1420,1748508091,641774000,PositionalError,10.192,4.544,25.036
1421,1748508091,646452000,PositionalError,8.403,4.725,24.890
1422,1748508091,651276000,PositionalError,10.079,4.153,24.961
1423,1748508091,657178000,PositionalError,8.955,5.058,24.510
1424,1748508091,661931000,PositionalError,9.087,5.043,25.412
1425,1748508091,666688000,PositionalError,9.101,4.935,25.295
1426,1748508091,671497000,ForceSpike,16.507,4.915,25.095
1426,1748508091,671497000,PositionalError,16.507,4.915,25.095
1427,1748508091,676487000,ForceSpike,16.119,4.479,24.683
1427,1748508091,676487000,PositionalError,16.119,4.479,24.683
1429,1748508091,687202000,PositionalError,10.569,4.528,25.242
1430,1748508091,691935000,PositionalError,8.974,5.688,25.200
1432,1748508091,701371000,PositionalError,11.246,4.603,25.180
1434,1748508091,711668000,TempSpike,11.059,4.952,32.457
1434,1748508091,711668000,PositionalError,11.059,4.952,32.457
1435,1748508091,716626000,PositionalError,8.824,5.134,25.488
1438,1748508091,731875000,PositionalError,9.471,5.613,24.590
1440,1748508091,741355000,PositionalError,8.231,4.501,24.663
1441,1748508091,747236000,PositionalError,11.766,4.399,24.872
1442,1748508091,751963000,PositionalError,8.743,5.839,25.411
1443,1748508091,756685000,PositionalError,8.740,5.425,25.102
1444,1748508091,761506000,TempSpike,10.341,4.922,33.854
1444,1748508091,761506000,PositionalError,10.341,4.922,33.854
1445,1748508091,766460000,PositionalError,9.656,5.790,25.482
1446,1748508091,772314000,PositionalError,8.659,4.186,25.015
1447,1748508091,777121000,PositionalError,11.694,4.513,24.680
1448,1748508091,781856000,PositionalError,8.699,5.051,24.736
1449,1748508091,786613000,PositionalError,8.128,5.847,24.860
1450,1748508091,791350000,PositionalError,11.809,5.613,24.701
1451,1748508091,797216000,PositionalError,11.674,4.502,25.084
1452,1748508091,801889000,PositionalError,8.508,5.135,24.924
1453,1748508091,806645000,PositionalError,10.558,5.585,24.899
1454,1748508091,811786000,PositionalError,10.536,4.600,25.184
